ClientID,VisitDate,VisitDuration
105,2024-02-16,56
105,2024-02-06,31
105,2024-04-27,60
105,2024-03-20,86
105,2024-04-18,107
105,2024-01-22,95
105,2024-02-26,58
105,2024-03-24,44
105,2024-04-23,41
105,2024-04-16,57
105,2024-01-27,113
105,2024-02-10,53
105,2024-03-20,50
105,2024-02-03,39
105,2024-02-01,107
105,2024-03-30,47
105,2024-03-29,117
105,2024-03-06,43
105,2024-01-12,63
105,2024-02-09,87
105,2024-03-13,105
105,2024-03-16,51
105,2024-03-30,99
105,2024-03-13,65
105,2024-01-10,74
105,2024-04-05,65
105,2024-04-30,51
105,2024-04-07,107
105,2024-02-17,109
106,2024-04-09,46
106,2024-02-25,70
106,2024-03-29,83
106,2024-04-05,73
106,2024-02-02,34
106,2024-02-14,56
106,2024-02-05,116
106,2024-01-20,107
106,2024-01-18,108
106,2024-02-07,72
106,2024-03-07,60
106,2024-01-23,46
106,2024-04-05,112
106,2024-04-18,83
106,2024-01-16,91
106,2024-02-28,116
106,2024-03-09,61
106,2024-03-08,69
106,2024-01-21,42
106,2024-04-13,113
106,2024-04-24,64
106,2024-03-18,34
106,2024-04-12,102
106,2024-04-04,58
106,2024-03-18,99
106,2024-03-10,54
106,2024-01-12,51
106,2024-01-16,95
106,2024-03-21,74
106,2024-04-18,98
106,2024-03-27,118
106,2024-01-14,101
106,2024-03-01,30
106,2024-03-11,113
106,2024-02-15,73
106,2024-02-01,116
106,2024-01-15,104
106,2024-02-13,68
107,2024-02-23,80
107,2024-03-28,62
107,2024-03-15,32
107,2024-01-29,89
107,2024-02-23,64
107,2024-03-30,98
107,2024-01-16,105
107,2024-04-08,113
107,2024-01-20,49
107,2024-02-15,102
107,2024-03-07,68
107,2024-03-05,33
107,2024-02-27,48
107,2024-02-22,74
107,2024-04-20,72
107,2024-01-01,42
107,2024-03-21,42
107,2024-03-06,89
107,2024-01-29,86
107,2024-03-24,115
107,2024-03-10,81
107,2024-01-08,82
107,2024-01-29,115
107,2024-04-21,72
108,2024-03-12,40
108,2024-04-25,67
108,2024-03-12,72
108,2024-02-11,48
108,2024-03-30,93
108,2024-04-21,35
108,2024-04-24,75
108,2024-01-26,71
108,2024-01-23,94
108,2024-02-12,101
108,2024-03-17,88
108,2024-01-28,81
108,2024-01-09,76
108,2024-01-20,36
108,2024-02-25,40
108,2024-03-23,90
108,2024-04-21,97
108,2024-02-08,54
108,2024-02-20,41
108,2024-01-12,55
108,2024-03-19,41
108,2024-04-04,72
108,2024-02-24,80
108,2024-03-18,66
108,2024-01-11,75
108,2024-01-26,82
108,2024-02-11,117
108,2024-01-27,109
109,2024-01-13,64
109,2024-03-29,59
109,2024-04-27,46
109,2024-02-23,96
109,2024-02-26,109
109,2024-04-25,59
109,2024-04-27,74
109,2024-01-04,108
109,2024-03-15,118
109,2024-04-05,80
109,2024-02-18,76
109,2024-01-07,82
109,2024-04-19,93
109,2024-01-11,67
109,2024-04-01,93
109,2024-02-23,116
109,2024-04-14,118
109,2024-03-27,36
109,2024-02-14,51
109,2024-01-23,110
109,2024-04-23,111
109,2024-01-28,70
109,2024-04-16,103
109,2024-04-20,39
109,2024-02-26,86
109,2024-01-26,36
109,2024-01-25,79
109,2024-02-23,81
109,2024-01-29,62
109,2024-03-23,30
109,2024-04-06,82
109,2024-02-05,89
109,2024-01-14,63
109,2024-03-18,33
110,2024-01-04,45
110,2024-02-12,76
110,2024-04-27,88
110,2024-03-30,60
110,2024-01-04,33
110,2024-01-01,66
110,2024-03-11,46
110,2024-04-03,68
110,2024-02-19,77
110,2024-03-13,75
110,2024-03-01,119
110,2024-02-04,77
110,2024-01-08,68
110,2024-01-24,33
110,2024-03-23,59
110,2024-02-05,59
110,2024-02-19,51
110,2024-04-25,104
110,2024-02-12,95
110,2024-01-27,41
110,2024-02-01,65
110,2024-03-18,47
110,2024-04-30,119
110,2024-01-18,82
110,2024-01-28,100
110,2024-01-29,30
111,2024-03-30,44
111,2024-03-27,31
111,2024-03-30,81
111,2024-04-18,73
111,2024-01-06,83
111,2024-03-10,47
111,2024-02-13,32
111,2024-03-12,36
111,2024-01-24,72
111,2024-03-26,111
111,2024-01-19,67
111,2024-04-10,66
111,2024-01-18,87
111,2024-04-04,62
111,2024-04-10,88
111,2024-01-30,40
111,2024-04-30,97
111,2024-02-11,111
111,2024-02-02,97
111,2024-03-14,117
111,2024-04-10,51
111,2024-01-12,95
111,2024-04-27,73
111,2024-04-03,35
111,2024-01-27,71
111,2024-02-08,54
111,2024-01-09,86
111,2024-04-27,114
111,2024-01-21,84
111,2024-03-16,45
111,2024-04-28,43
111,2024-01-29,68
111,2024-02-02,57
111,2024-04-16,80
111,2024-03-02,78
112,2024-02-27,112
112,2024-02-14,39
112,2024-01-22,58
112,2024-02-01,108
112,2024-03-09,64
112,2024-03-27,35
112,2024-03-09,41
112,2024-02-11,67
112,2024-02-22,106
112,2024-04-05,48
112,2024-02-28,96
112,2024-03-14,37
112,2024-02-08,37
112,2024-01-15,113
112,2024-03-11,76
112,2024-01-29,33
112,2024-04-20,80
112,2024-01-03,114
113,2024-02-14,100
113,2024-01-08,44
113,2024-03-27,100
113,2024-01-16,70
113,2024-03-17,51
113,2024-03-07,53
113,2024-04-21,73
113,2024-01-09,30
113,2024-02-29,39
113,2024-03-18,109
113,2024-03-17,101
113,2024-04-26,85
114,2024-03-29,47
114,2024-02-19,88
114,2024-01-12,89
114,2024-03-29,92
114,2024-03-21,86
114,2024-02-29,80
114,2024-01-26,85
114,2024-04-19,56
114,2024-04-21,61
114,2024-03-18,38
114,2024-02-10,113
114,2024-02-05,97
114,2024-04-30,75
114,2024-01-23,96
114,2024-02-12,55
114,2024-01-06,37
114,2024-04-20,35
114,2024-03-09,109
114,2024-02-12,53
114,2024-01-25,77
114,2024-01-18,74
114,2024-03-02,42
114,2024-01-13,98
114,2024-02-12,54
114,2024-03-18,49
114,2024-01-28,111
115,2024-03-22,74
115,2024-03-06,73
115,2024-03-14,117
115,2024-04-28,94
115,2024-02-14,80
115,2024-04-23,72
115,2024-02-16,115
115,2024-03-03,52
115,2024-03-16,85
115,2024-04-20,48
115,2024-03-17,111
115,2024-04-23,105
115,2024-04-20,84
115,2024-04-30,89
115,2024-02-24,88
115,2024-03-15,62
115,2024-01-19,48
115,2024-02-04,57
115,2024-04-12,81
115,2024-02-22,78
115,2024-01-26,66
115,2024-04-19,55
115,2024-01-14,69
115,2024-04-27,109
116,2024-03-17,115
116,2024-03-27,114
116,2024-02-23,55
116,2024-01-22,114
116,2024-01-16,54
116,2024-01-28,94
116,2024-04-21,35
116,2024-02-04,52
116,2024-02-29,93
116,2024-02-14,116
116,2024-02-15,72
116,2024-03-12,52
116,2024-04-17,59
116,2024-02-24,106
116,2024-04-28,47
117,2024-03-19,74
117,2024-04-06,106
117,2024-01-21,78
117,2024-02-26,116
117,2024-04-12,49
117,2024-01-23,46
117,2024-03-31,57
117,2024-02-14,70
117,2024-02-13,95
117,2024-03-22,54
117,2024-03-28,87
117,2024-04-24,70
117,2024-02-16,35
117,2024-02-09,104
117,2024-02-20,67
117,2024-02-11,35
117,2024-01-07,74
117,2024-02-19,104
117,2024-02-17,43
117,2024-03-24,95
117,2024-03-31,69
117,2024-01-06,32
117,2024-03-31,53
117,2024-01-09,48
117,2024-04-26,47
117,2024-04-18,93
117,2024-02-26,117
117,2024-01-31,64
117,2024-01-21,91
117,2024-03-30,30
117,2024-02-09,54
117,2024-04-21,74
118,2024-04-16,74
118,2024-04-07,35
118,2024-03-29,50
118,2024-01-16,99
118,2024-04-07,77
118,2024-04-02,68
118,2024-01-19,60
118,2024-01-23,39
118,2024-03-23,59
118,2024-01-25,47
118,2024-01-16,89
118,2024-02-23,117
118,2024-04-24,102
118,2024-03-13,44
118,2024-01-01,33
118,2024-02-11,92
118,2024-01-19,69
118,2024-04-06,38
118,2024-02-03,38
118,2024-03-20,55
118,2024-04-17,33
118,2024-04-13,110
118,2024-02-24,45
118,2024-01-18,44
118,2024-02-03,81
118,2024-03-29,98
119,2024-01-05,66
119,2024-01-20,103
119,2024-03-19,102
119,2024-01-18,81
119,2024-04-20,100
119,2024-01-02,31
119,2024-04-02,85
119,2024-01-13,89
119,2024-01-04,52
119,2024-02-11,69
119,2024-04-18,93
119,2024-03-14,114
119,2024-03-01,52
119,2024-04-04,58
119,2024-04-14,107
119,2024-01-08,119
119,2024-03-07,80
119,2024-04-21,98
119,2024-03-03,118
119,2024-04-19,60
119,2024-01-09,79
119,2024-04-03,49
119,2024-04-26,84
119,2024-01-11,110
119,2024-04-08,31
119,2024-04-10,54
119,2024-02-11,42
119,2024-01-13,99
119,2024-02-05,96
119,2024-04-29,87
119,2024-01-13,111
119,2024-01-12,104
120,2024-03-24,80
120,2024-03-04,101
120,2024-03-09,111
120,2024-03-23,109
120,2024-03-26,112
120,2024-02-28,71
120,2024-02-29,46
120,2024-03-23,92
120,2024-04-20,74
120,2024-03-02,106
120,2024-01-16,36
120,2024-03-28,56
120,2024-04-14,39
120,2024-03-08,63
120,2024-01-15,65
120,2024-03-29,54
120,2024-04-17,35
120,2024-02-24,53
120,2024-02-04,47
120,2024-02-24,116
120,2024-01-14,35
120,2024-02-18,58
120,2024-03-23,54
120,2024-04-11,84
120,2024-04-09,110
120,2024-01-07,75
120,2024-01-30,53
120,2024-03-23,104
120,2024-02-18,55
120,2024-03-29,57
120,2024-01-16,32
121,2024-02-07,38
121,2024-03-01,30
121,2024-03-18,58
121,2024-02-20,92
121,2024-03-30,101
121,2024-02-17,85
121,2024-01-21,97
121,2024-02-23,64
121,2024-02-25,32
121,2024-04-12,36
121,2024-04-03,56
121,2024-02-28,30
121,2024-03-12,109
121,2024-02-20,100
121,2024-01-20,73
121,2024-04-21,116
121,2024-04-05,70
121,2024-03-26,104
121,2024-02-28,71
121,2024-03-11,62
122,2024-03-03,111
122,2024-04-09,79
122,2024-02-06,107
122,2024-04-14,108
122,2024-02-28,108
122,2024-03-21,99
122,2024-04-08,56
122,2024-02-17,44
122,2024-01-05,79
122,2024-02-17,65
122,2024-04-05,37
122,2024-01-03,108
122,2024-04-25,32
122,2024-02-16,91
122,2024-03-02,76
122,2024-04-08,106
122,2024-04-25,117
122,2024-01-14,90
122,2024-03-03,61
122,2024-04-21,42
122,2024-03-01,30
122,2024-01-31,63
122,2024-04-04,91
122,2024-01-17,108
122,2024-01-24,107
122,2024-04-25,111
122,2024-01-23,100
123,2024-04-28,35
123,2024-01-31,110
123,2024-03-04,118
123,2024-01-25,98
123,2024-02-07,98
123,2024-01-14,49
123,2024-01-08,93
123,2024-03-31,45
123,2024-02-23,80
123,2024-01-02,66
123,2024-03-21,102
123,2024-04-10,98
123,2024-03-18,71
123,2024-03-29,86
123,2024-02-25,95
123,2024-04-03,38
123,2024-04-02,115
123,2024-03-24,93
123,2024-03-25,115
123,2024-03-01,51
123,2024-04-26,63
123,2024-01-22,84
123,2024-02-04,58
123,2024-04-10,67
123,2024-01-16,47
123,2024-02-19,100
123,2024-04-22,94
123,2024-02-12,30
123,2024-01-17,117
123,2024-03-20,33
123,2024-02-27,33
123,2024-04-28,111
123,2024-01-02,56
123,2024-01-04,72
123,2024-03-25,88
123,2024-02-08,61
123,2024-04-07,62
123,2024-04-03,57
124,2024-04-14,72
124,2024-02-24,68
124,2024-04-09,90
124,2024-02-29,71
124,2024-03-10,110
124,2024-03-02,108
124,2024-03-20,47
124,2024-02-03,52
124,2024-03-27,83
124,2024-04-23,59
124,2024-04-15,87
124,2024-03-28,97
124,2024-02-25,96
124,2024-04-22,100
124,2024-01-13,47
124,2024-02-25,36
124,2024-01-18,69
124,2024-02-23,99
124,2024-03-17,115
125,2024-03-05,84
125,2024-03-08,89
125,2024-04-19,91
125,2024-02-18,59
125,2024-02-21,51
125,2024-04-23,104
125,2024-04-16,113
125,2024-01-29,58
125,2024-01-21,70
125,2024-03-30,71
125,2024-03-18,94
125,2024-01-09,60
125,2024-02-16,59
125,2024-03-16,47
125,2024-02-11,46
125,2024-02-20,67
125,2024-02-25,43
125,2024-02-20,116
125,2024-03-10,118
125,2024-01-20,108
125,2024-03-28,85
125,2024-01-27,51
125,2024-02-07,96
125,2024-03-12,85
125,2024-03-05,48
125,2024-02-23,86
125,2024-04-22,73
125,2024-04-22,64
125,2024-01-24,30
125,2024-02-16,81
125,2024-03-11,114
125,2024-03-23,99
125,2024-03-26,66
125,2024-03-03,94
125,2024-02-26,80
126,2024-03-31,94
126,2024-01-21,103
126,2024-02-22,93
126,2024-01-16,72
126,2024-04-17,46
126,2024-03-01,88
126,2024-02-23,52
126,2024-02-09,36
126,2024-01-26,73
126,2024-03-20,82
127,2024-04-17,41
127,2024-03-19,99
127,2024-02-03,51
127,2024-02-15,61
127,2024-04-18,113
127,2024-03-08,30
127,2024-03-18,83
127,2024-03-18,87
127,2024-01-16,99
127,2024-03-11,112
127,2024-04-05,47
127,2024-01-19,35
127,2024-01-02,74
127,2024-01-10,52
127,2024-02-19,52
127,2024-03-21,55
128,2024-01-07,109
128,2024-03-19,107
128,2024-02-13,58
128,2024-01-27,55
128,2024-01-26,64
128,2024-04-06,108
128,2024-03-19,96
128,2024-02-05,116
128,2024-04-18,58
128,2024-02-24,63
128,2024-03-04,70
128,2024-03-31,70
128,2024-02-26,52
128,2024-03-09,100
128,2024-03-01,32
128,2024-01-02,87
128,2024-02-24,61
128,2024-04-06,60
128,2024-03-20,111
128,2024-03-27,72
128,2024-02-07,36
128,2024-04-28,30
129,2024-01-14,65
129,2024-02-21,100
129,2024-04-05,42
129,2024-01-06,44
129,2024-04-12,118
129,2024-01-10,116
129,2024-03-11,89
129,2024-03-30,51
129,2024-04-07,92
129,2024-01-30,119
129,2024-04-09,104
129,2024-01-21,103
129,2024-02-29,54
129,2024-03-21,77
129,2024-04-06,72
129,2024-03-14,67
129,2024-04-24,70
129,2024-03-03,74
129,2024-04-20,117
129,2024-02-11,69
129,2024-02-20,46
129,2024-03-04,117
129,2024-03-16,86
129,2024-02-25,31
129,2024-03-20,91
129,2024-02-10,117
129,2024-02-01,38
129,2024-01-15,97
129,2024-03-02,110
129,2024-01-27,46
129,2024-01-28,79
129,2024-03-21,69
129,2024-03-04,87
129,2024-04-19,104
129,2024-02-28,114
129,2024-04-23,50
129,2024-02-27,47
129,2024-01-02,84
130,2024-01-24,55
130,2024-03-14,55
130,2024-04-18,75
130,2024-01-17,78
130,2024-01-18,111
130,2024-02-11,82
130,2024-04-21,32
130,2024-03-24,95
130,2024-04-10,71
130,2024-02-14,48
130,2024-03-22,46
130,2024-01-17,62
130,2024-03-13,105
130,2024-01-14,78
130,2024-02-18,85
130,2024-01-29,92
130,2024-04-04,32
130,2024-01-04,78
130,2024-03-22,84
130,2024-01-20,55
130,2024-04-29,101
130,2024-04-29,81
130,2024-02-16,36
130,2024-04-16,75
130,2024-04-17,75
130,2024-01-09,45
130,2024-03-17,53
130,2024-03-19,90
130,2024-01-27,83
130,2024-01-15,91
130,2024-04-01,30
130,2024-04-10,78
130,2024-04-28,54
130,2024-01-19,39
130,2024-03-30,109
130,2024-02-21,45
130,2024-01-26,87
130,2024-03-29,101
131,2024-04-12,55
131,2024-04-01,50
131,2024-01-06,57
131,2024-01-16,77
131,2024-01-20,69
131,2024-03-20,95
131,2024-03-11,102
131,2024-04-14,116
131,2024-03-18,108
131,2024-02-12,106
131,2024-01-26,52
131,2024-03-30,110
131,2024-03-18,77
131,2024-03-11,31
131,2024-02-02,113
131,2024-01-26,49
131,2024-04-30,88
131,2024-02-14,75
131,2024-03-24,32
131,2024-03-03,84
131,2024-03-07,41
131,2024-02-21,69
131,2024-03-08,95
131,2024-01-26,107
131,2024-03-15,45
131,2024-01-02,112
131,2024-01-14,63
131,2024-04-17,73
131,2024-01-30,35
131,2024-02-18,106
131,2024-01-12,93
131,2024-03-30,51
131,2024-02-13,47
131,2024-02-02,41
131,2024-01-13,81
131,2024-03-18,80
131,2024-03-28,100
131,2024-04-07,77
132,2024-01-06,40
132,2024-03-24,67
132,2024-01-27,101
132,2024-02-22,117
132,2024-04-16,64
132,2024-04-10,43
132,2024-02-17,43
132,2024-01-07,39
132,2024-02-28,41
132,2024-03-09,67
132,2024-01-11,63
132,2024-01-15,70
132,2024-03-04,39
132,2024-01-03,46
132,2024-03-09,46
132,2024-01-23,96
132,2024-02-22,91
132,2024-02-06,30
132,2024-01-09,41
132,2024-01-15,33
132,2024-01-03,71
132,2024-04-02,42
132,2024-03-10,114
132,2024-01-17,115
132,2024-01-26,33
132,2024-01-21,111
132,2024-03-12,98
132,2024-01-21,48
133,2024-01-12,102
133,2024-03-21,31
133,2024-03-14,37
133,2024-04-07,40
133,2024-01-06,82
133,2024-01-08,39
133,2024-02-20,114
133,2024-01-11,113
133,2024-03-03,37
133,2024-02-26,65
133,2024-01-12,105
134,2024-01-14,50
134,2024-04-21,99
134,2024-02-23,114
134,2024-04-23,86
134,2024-03-25,68
134,2024-03-26,117
134,2024-01-21,62
134,2024-04-17,88
134,2024-02-19,47
134,2024-04-03,85
134,2024-02-08,86
134,2024-01-20,105
134,2024-03-28,77
134,2024-03-27,71
134,2024-01-07,56
134,2024-01-09,103
134,2024-01-01,81
134,2024-01-26,71
134,2024-02-07,61
134,2024-02-07,55
134,2024-04-27,54
134,2024-03-01,104
134,2024-02-13,52
134,2024-03-26,86
134,2024-02-13,81
134,2024-03-14,116
134,2024-04-28,60
134,2024-03-02,93
134,2024-01-06,100
134,2024-01-17,62
134,2024-02-20,114
134,2024-04-23,31
134,2024-02-07,47
134,2024-01-24,76
134,2024-02-20,62
134,2024-01-10,113
134,2024-04-29,64
134,2024-03-12,80
135,2024-04-27,48
135,2024-01-18,87
135,2024-04-19,52
135,2024-03-28,83
135,2024-03-12,109
135,2024-01-30,94
135,2024-02-13,41
135,2024-02-22,53
135,2024-01-10,63
135,2024-03-27,82
135,2024-02-21,37
135,2024-02-18,47
135,2024-01-11,86
135,2024-03-06,34
135,2024-02-27,55
135,2024-03-30,59
135,2024-02-05,83
135,2024-02-02,42
135,2024-02-16,112
135,2024-01-13,58
135,2024-02-09,32
135,2024-03-29,119
135,2024-03-08,87
135,2024-02-11,105
135,2024-01-19,31
135,2024-03-22,104
135,2024-04-10,57
136,2024-03-17,79
136,2024-04-10,44
136,2024-03-26,36
136,2024-03-16,69
136,2024-01-02,57
136,2024-04-10,61
136,2024-01-07,44
136,2024-01-26,114
136,2024-03-30,99
136,2024-03-28,94
136,2024-03-16,33
136,2024-01-16,40
136,2024-01-23,55
136,2024-02-09,90
136,2024-02-29,66
136,2024-03-13,52
136,2024-02-01,114
136,2024-01-15,69
136,2024-04-10,106
136,2024-01-13,52
136,2024-01-05,45
136,2024-03-15,90
136,2024-03-14,97
136,2024-02-21,109
136,2024-03-17,60
136,2024-02-10,82
136,2024-02-22,54
137,2024-01-12,87
137,2024-03-30,107
137,2024-04-10,104
137,2024-04-21,71
137,2024-04-06,67
137,2024-04-01,97
137,2024-01-09,82
137,2024-01-12,62
137,2024-03-09,100
137,2024-02-23,85
137,2024-04-25,101
137,2024-02-23,80
137,2024-01-28,103
137,2024-02-25,72
137,2024-04-08,44
137,2024-03-09,67
137,2024-04-07,44
137,2024-04-19,34
137,2024-04-07,112
137,2024-03-17,83
137,2024-04-12,80
138,2024-01-12,72
138,2024-04-27,64
138,2024-01-04,92
138,2024-04-04,107
138,2024-01-18,33
138,2024-03-20,70
138,2024-04-13,74
138,2024-02-05,79
138,2024-01-25,108
138,2024-03-27,57
138,2024-03-16,71
138,2024-04-07,109
138,2024-02-05,105
138,2024-04-10,98
138,2024-03-07,30
138,2024-01-09,68
138,2024-03-01,119
138,2024-02-22,46
138,2024-01-18,117
139,2024-02-15,88
139,2024-02-11,102
139,2024-04-27,97
139,2024-02-08,100
139,2024-03-30,116
139,2024-02-18,31
139,2024-03-02,78
139,2024-02-07,117
139,2024-01-23,60
139,2024-01-22,69
139,2024-01-04,77
139,2024-02-18,80
140,2024-04-07,115
140,2024-02-24,78
140,2024-03-28,105
140,2024-02-18,84
140,2024-03-30,114
140,2024-03-20,85
140,2024-02-26,97
140,2024-04-20,73
140,2024-03-17,60
140,2024-01-15,87
140,2024-01-27,116
140,2024-03-08,82
140,2024-03-20,113
140,2024-03-04,108
140,2024-04-03,52
140,2024-04-17,57
140,2024-01-30,45
140,2024-02-05,66
140,2024-03-07,50
140,2024-03-26,108
141,2024-04-23,71
141,2024-02-06,70
141,2024-03-17,106
141,2024-01-19,98
141,2024-01-30,39
141,2024-02-14,39
141,2024-01-18,89
141,2024-03-18,80
141,2024-03-02,50
141,2024-02-05,37
141,2024-04-09,94
141,2024-03-24,107
141,2024-02-21,114
141,2024-01-19,59
141,2024-04-18,114
141,2024-02-13,78
141,2024-01-07,38
141,2024-04-30,46
141,2024-02-13,98
141,2024-04-26,87
141,2024-03-08,86
141,2024-02-03,91
141,2024-03-06,81
141,2024-03-09,90
141,2024-02-24,69
141,2024-01-10,67
142,2024-03-03,100
142,2024-01-19,87
142,2024-04-09,50
142,2024-02-19,109
142,2024-02-02,85
142,2024-01-13,116
142,2024-03-18,49
142,2024-04-29,83
142,2024-04-06,54
142,2024-03-02,57
142,2024-04-02,34
142,2024-02-12,50
142,2024-02-18,47
142,2024-02-05,76
142,2024-04-17,99
142,2024-01-10,86
142,2024-04-04,48
142,2024-01-06,94
142,2024-02-26,32
142,2024-01-01,71
143,2024-04-08,36
143,2024-04-14,92
143,2024-02-09,71
143,2024-03-07,71
143,2024-01-25,88
143,2024-04-18,49
143,2024-04-11,102
143,2024-04-18,46
143,2024-02-24,56
143,2024-03-24,76
143,2024-02-21,31
143,2024-02-13,92
143,2024-04-18,91
143,2024-04-07,48
143,2024-03-25,46
143,2024-02-25,98
143,2024-02-24,68
143,2024-04-21,111
143,2024-03-27,100
143,2024-03-10,110
143,2024-04-24,68
143,2024-04-26,65
143,2024-03-17,69
143,2024-04-22,74
143,2024-03-27,33
143,2024-03-13,54
143,2024-03-21,98
143,2024-03-06,59
143,2024-01-19,105
143,2024-03-23,97
144,2024-01-29,105
144,2024-03-13,49
144,2024-03-08,94
144,2024-02-20,114
144,2024-01-24,78
144,2024-01-14,30
144,2024-03-09,39
144,2024-01-18,76
144,2024-02-11,88
144,2024-02-26,91
144,2024-03-23,115
144,2024-01-12,47
144,2024-03-22,75
144,2024-01-17,61
144,2024-01-30,56
144,2024-03-28,47
144,2024-03-15,68
144,2024-04-08,78
144,2024-01-23,111
144,2024-03-21,73
144,2024-01-01,101
144,2024-03-19,83
144,2024-02-01,63
144,2024-01-09,100
144,2024-01-15,65
144,2024-01-28,47
144,2024-01-24,67
144,2024-02-29,88
144,2024-02-04,38
144,2024-03-26,102
144,2024-01-27,101
144,2024-03-23,80
144,2024-04-18,64
145,2024-01-05,86
145,2024-01-14,41
145,2024-04-01,34
145,2024-01-30,79
145,2024-01-04,71
145,2024-02-08,41
145,2024-03-24,47
145,2024-03-04,95
145,2024-01-25,103
145,2024-01-28,108
145,2024-03-16,46
145,2024-03-06,97
145,2024-04-16,100
145,2024-03-18,91
145,2024-01-22,70
145,2024-01-31,63
145,2024-01-23,99
145,2024-02-17,74
145,2024-01-20,87
145,2024-02-07,80
145,2024-02-24,63
145,2024-03-08,73
145,2024-03-19,44
145,2024-03-28,107
145,2024-03-29,99
145,2024-01-01,79
145,2024-01-07,61
146,2024-01-03,95
146,2024-03-26,33
146,2024-03-26,39
146,2024-03-14,117
146,2024-02-20,46
146,2024-03-07,81
146,2024-03-16,35
146,2024-04-02,112
146,2024-02-17,98
146,2024-01-17,103
146,2024-01-07,38
146,2024-01-13,106
147,2024-01-21,65
147,2024-01-24,110
147,2024-04-11,31
147,2024-01-04,106
147,2024-01-24,81
147,2024-02-28,95
147,2024-04-08,81
147,2024-01-03,72
147,2024-03-08,119
147,2024-04-30,51
147,2024-04-10,84
147,2024-02-09,96
147,2024-02-17,89
147,2024-02-23,87
147,2024-02-04,41
147,2024-04-04,117
147,2024-02-25,98
147,2024-04-17,113
147,2024-03-29,68
147,2024-02-09,42
147,2024-03-17,70
147,2024-03-08,86
147,2024-02-15,82
147,2024-03-18,41
147,2024-01-13,42
147,2024-01-27,103
147,2024-01-06,86
147,2024-01-17,69
148,2024-03-20,109
148,2024-02-14,54
148,2024-02-04,41
148,2024-01-03,100
148,2024-04-29,68
148,2024-01-05,46
148,2024-03-30,74
148,2024-01-11,40
148,2024-03-11,99
148,2024-04-26,52
148,2024-02-25,99
148,2024-01-10,67
148,2024-04-15,31
148,2024-04-25,115
148,2024-02-03,113
148,2024-03-07,118
148,2024-03-12,108
148,2024-01-31,101
148,2024-03-15,66
148,2024-04-18,78
148,2024-03-11,81
148,2024-04-18,62
148,2024-03-06,51
148,2024-03-10,34
148,2024-02-10,47
148,2024-03-03,67
148,2024-02-01,66
148,2024-01-20,93
148,2024-02-26,39
148,2024-04-07,108
148,2024-02-19,71
149,2024-02-17,88
149,2024-02-13,67
149,2024-03-22,98
149,2024-03-27,116
149,2024-04-06,82
149,2024-01-16,44
149,2024-02-23,55
149,2024-04-11,77
149,2024-02-04,48
149,2024-04-07,38
149,2024-01-28,93
149,2024-01-02,83
149,2024-04-03,80
149,2024-01-13,68
149,2024-02-10,33
149,2024-03-20,32
149,2024-02-28,93
149,2024-03-09,58
149,2024-04-28,40
149,2024-04-01,87
149,2024-02-22,104
149,2024-04-12,56
149,2024-02-14,50
149,2024-01-20,68
149,2024-01-24,75
149,2024-03-01,95
149,2024-03-31,65
149,2024-04-03,104
149,2024-02-27,111
149,2024-04-18,94
149,2024-01-27,92
149,2024-01-26,64
149,2024-01-07,60
149,2024-02-11,57
149,2024-02-16,30
149,2024-02-22,54
150,2024-04-11,105
150,2024-03-24,65
150,2024-03-07,114
150,2024-03-03,78
150,2024-02-20,99
150,2024-01-02,78
150,2024-03-22,32
150,2024-04-17,103
150,2024-03-04,34
150,2024-03-14,119
150,2024-03-09,90
150,2024-01-09,114
150,2024-01-02,119
150,2024-02-03,55
150,2024-02-29,101
150,2024-04-11,34
150,2024-03-01,44
150,2024-01-31,45
150,2024-01-10,30
150,2024-04-23,45
151,2024-01-03,119
151,2024-02-21,87
151,2024-02-16,91
151,2024-04-04,75
151,2024-01-13,118
151,2024-04-29,40
151,2024-03-20,101
151,2024-02-24,37
151,2024-04-16,100
151,2024-01-21,93
151,2024-03-06,50
151,2024-02-23,101
151,2024-01-27,92
151,2024-02-07,114
152,2024-01-20,60
152,2024-01-08,43
152,2024-02-27,102
152,2024-02-15,117
152,2024-01-31,106
152,2024-04-23,119
152,2024-04-30,58
152,2024-04-02,80
152,2024-04-21,78
152,2024-01-09,72
152,2024-01-15,101
152,2024-04-03,116
152,2024-01-26,34
152,2024-01-10,71
152,2024-01-29,36
152,2024-04-27,71
152,2024-03-20,65
152,2024-02-05,56
152,2024-03-24,87
152,2024-04-18,75
152,2024-04-27,95
152,2024-02-06,54
152,2024-03-26,102
152,2024-03-11,56
152,2024-01-23,30
152,2024-02-10,116
152,2024-04-13,103
152,2024-04-02,71
152,2024-03-20,81
152,2024-04-11,54
152,2024-01-28,83
152,2024-02-17,96
152,2024-02-07,35
153,2024-02-27,53
153,2024-03-10,103
153,2024-02-22,64
153,2024-03-06,53
153,2024-02-27,57
153,2024-03-22,109
153,2024-03-27,45
153,2024-01-02,88
153,2024-03-16,110
153,2024-01-22,83
153,2024-02-06,108
153,2024-01-20,45
153,2024-04-12,44
153,2024-01-24,40
153,2024-04-21,94
153,2024-03-24,108
153,2024-03-05,119
153,2024-03-05,97
153,2024-03-21,72
153,2024-01-01,98
153,2024-04-26,42
153,2024-04-25,39
153,2024-04-18,104
153,2024-04-03,111
153,2024-04-14,70
153,2024-04-20,79
153,2024-01-03,116
